,Search Term,health
776,2018-11-17,28.746441372247833
777,2018-11-24,41.46121351766514
778,2018-12-01,41.46121351766514
779,2018-12-08,41.46121351766514
780,2018-12-15,35.380235535074256
781,2018-12-22,27.640809011776764
782,2018-12-29,38.144316436251934
783,2019-01-05,42.01402969790068
784,2019-01-12,43.11966205837175
785,2019-01-19,43.11966205837175
786,2019-01-26,42.01402969790068
787,2019-02-02,41.46121351766514
788,2019-02-09,39.802764976958535
789,2019-02-16,40.908397337429605
790,2019-02-23,42.56684587813622
791,2019-03-02,42.01402969790068
792,2019-03-09,40.908397337429605
793,2019-03-16,37.038684075780864
794,2019-03-23,39.249948796723004
795,2019-03-30,40.908397337429605
796,2019-04-06,42.01402969790068
797,2019-04-13,38.144316436251934
798,2019-04-20,40.355581157194074
799,2019-04-27,42.56684587813622
800,2019-05-04,40.355581157194074
801,2019-05-11,39.802764976958535
802,2019-05-18,39.249948796723004
803,2019-05-25,41.46121351766514
804,2019-06-01,45.33092677931389
805,2019-06-08,45.33092677931389
806,2019-06-15,46.43655913978496
807,2019-06-22,44.77811059907836
808,2019-06-29,38.697132616487465
809,2019-07-06,45.33092677931389
810,2019-07-13,44.77811059907836
811,2019-07-20,42.56684587813622
812,2019-07-27,44.77811059907836
813,2019-08-03,43.67247823860729
814,2019-08-10,45.33092677931389
815,2019-08-17,43.67247823860729
816,2019-08-24,41.46121351766514
817,2019-08-31,38.697132616487465
818,2019-09-07,42.01402969790068
819,2019-09-14,42.01402969790068
820,2019-09-21,42.56684587813622
821,2019-09-28,43.67247823860729
822,2019-10-05,39.802764976958535
823,2019-10-12,39.802764976958535
824,2019-10-19,41.46121351766514
825,2019-10-26,40.355581157194074
826,2019-11-02,44.77811059907836
827,2019-11-09,43.11966205837175
828,2019-11-16,42.01402969790068
829,2019-11-23,32.616154633896585
830,2019-11-30,42.01402969790068
831,2019-12-07,39.802764976958535
832,2019-12-14,35.933051715309794
833,2019-12-21,27.08799283154123
834,2019-12-28,38.697132616487465
835,2020-01-04,45.33092677931389
836,2020-01-11,45.88374295954943
837,2020-01-18,46.43655913978496
838,2020-01-25,46.43655913978496
839,2020-02-01,45.33092677931389
840,2020-02-08,45.33092677931389
841,2020-02-15,46.9893753200205
842,2020-02-22,47.54219150025603
843,2020-02-29,46.43655913978496
844,2020-03-07,49.20064004096264
845,2020-03-14,51.41190476190478
846,2020-03-21,51.41190476190478
847,2020-03-28,50.85908858166924
848,2020-04-04,47.54219150025603
849,2020-04-11,44.22529441884282
850,2020-04-18,43.67247823860729
851,2020-04-25,44.22529441884282
852,2020-05-02,44.22529441884282
853,2020-05-09,44.77811059907836
854,2020-05-16,42.56684587813622
855,2020-05-23,40.908397337429605
856,2020-05-30,39.249948796723004
857,2020-06-06,42.56684587813622
858,2020-06-13,39.249948796723004
859,2020-06-20,41.46121351766514
860,2020-06-27,41.46121351766514
861,2020-07-04,43.67247823860729
862,2020-07-11,46.9893753200205
863,2020-07-18,46.9893753200205
864,2020-07-25,45.33092677931389
865,2020-08-01,46.43655913978496
866,2020-08-08,44.22529441884282
867,2020-08-15,43.67247823860729
868,2020-08-22,43.67247823860729
869,2020-08-29,45.33092677931389
870,2020-09-05,43.11966205837175
871,2020-09-12,44.77811059907836
872,2020-09-19,44.22529441884282
873,2020-09-26,45.33092677931389
874,2020-10-03,52.51753712237585
875,2020-10-10,45.33092677931389
876,2020-10-17,46.43655913978496
877,2020-10-24,43.67247823860729
878,2020-10-31,36.485867895545326
879,2020-11-07,44.77811059907836
880,2020-11-14,46.9893753200205
881,2020-11-21,32.616154633896585
882,2020-11-28,39.249948796723004
883,2020-12-05,36.485867895545326
884,2020-12-12,38.144316436251934
885,2020-12-19,29.299257552483372
886,2020-12-26,32.616154633896585
887,2021-01-02,45.33092677931389
888,2021-01-09,48.6478238607271
889,2021-01-16,49.20064004096264
890,2021-01-23,53.62316948284692
