ds,vegan,vegetarian,plant_based_plus_plant_based,vegan_informative,vegetarian_informative,plant based_informative,vegan_behavior,vegetarian_behavior,plant based_behavior,behavior_bare,informative_bare,food
2018-02-28,83.0,25.2,4.2974701728,65.207054938,15.887605320568,3.7415791279999997,17.792945062,9.312394679432,0.5558910448000001,1449.2493114754097,511.46200000000005,608.09
2018-03-31,77.0,23.4,4.144756672000001,60.62799243,15.182070088751997,3.6236188262400004,16.37200757,8.217929911248001,0.52113784576,1375.1032081967212,500.7163,599.76
2018-04-30,73.0,22.8,4.0089945056000005,57.250927826,15.083915731031999,3.5174616758400004,15.749072174,7.716084268968002,0.49153282976000007,1390.2917704918034,494.80199999999996,591.43
2018-05-31,78.0,22.8,3.7078053376000004,61.065177391999995,14.459398563327998,3.1867567267200005,16.934822608,8.340601436672003,0.52104861088,1545.5279639344262,510.9622,641.41
2018-06-30,77.0,22.8,3.9835675040000003,59.33781209199999,14.142803967208001,3.468439128,17.662187908000003,8.657196032792,0.515128376,1657.2602967213115,480.0579,608.09
2018-07-31,74.0,22.5,3.9920431712,57.019119352000004,14.420692737487999,3.47677199744,16.980880648,8.079307262512001,0.5152711737600001,1506.3676229508194,512.2950000000001,633.08
2018-08-31,71.0,22.2,3.8562810048000005,55.972122684,14.672908950535998,3.3604678643200003,15.027877316000003,7.527091049464001,0.4958131404800001,1457.6119606557377,500.46639999999996,616.42
2018-09-30,70.0,23.099999999999998,4.004756672,55.255746701999996,15.501026089863997,3.54054552096,14.744253298,7.598973910136001,0.46421115104000005,1414.8997786885247,507.71349999999995,616.42
2018-10-31,81.0,24.9,3.2962810048000004,64.47819323,16.56622846716,2.8785272006400002,16.52180677,8.33377153284,0.41775380416,1599.288757377049,488.63779999999997,599.76
2018-11-30,77.0,24.599999999999998,3.4193296704000002,60.301561202,15.978801313983997,2.9574570659200003,16.698438797999998,8.621198686016001,0.46187260448000006,1747.2761475409834,545.615,666.4
2018-12-31,82.0,27.0,5.2774701728,63.662789149999995,17.785135756015997,4.58053851584,18.337210850000005,9.214864243984001,0.69693165696,1556.5753524590164,541.0335,649.74
2019-01-31,78.0,24.599999999999998,4.9932323392,61.14565361,16.520040201127998,4.33501994912,16.85434639,8.079959798872,0.6582123900800002,1498.2848360655737,512.2950000000001,633.08
2019-02-28,77.0,23.7,4.7174701728,60.359775166,15.549234599703999,4.1198060086399995,16.640224834,8.150765400296,0.5976641641600001,1516.4944836065574,516.8765000000001,649.74
2019-03-31,75.0,22.8,4.9889945056,58.478254539999995,15.018268881975999,4.35567689088,16.52174546,7.781731118024001,0.6333176147200001,1441.2138278688524,541.8665000000001,674.73
2019-04-30,72.0,20.4,4.8574701728,56.017855904,12.980234213047996,4.2509085337600006,15.982144095999999,7.419765786952002,0.60656163904,1502.1218737704917,540.5337000000001,683.0600000000001
2019-05-31,79.0,22.2,5.2986593408000005,61.363726994,14.441597205415999,4.59580031456,17.636273006000003,7.758402794584001,0.7028590262400002,1592.7990508196724,531.7039,708.05
2019-06-30,75.0,21.9,5.7101836736000005,57.169431837999994,14.030574603199998,4.972864507520001,17.830568162000006,7.8694253968000005,0.7373191660800001,1620.402404918033,553.1953000000001,724.71
2019-07-31,76.0,21.9,6.4271350080000005,58.30861144799999,14.131604627023997,5.62098029696,17.691388552000003,7.768395372976002,0.8061547110400002,1550.6544852459017,527.1224,691.39
2019-08-31,74.0,22.5,6.2701836736,57.633545045999995,14.295014136008,5.519951024,16.366454954000005,8.204985863992,0.7502326496000001,1484.577662295082,516.6266,666.4
2019-09-30,76.0,23.7,10.368324176000002,58.752179978,15.733860846968,8.87892630688,17.247820022000003,7.9661391530320005,1.4893978691200005,1483.7362999999998,490.55370000000005,633.08
2019-10-31,100.0,27.9,13.469513344000001,78.100120998,18.727645372639998,11.505325216000001,21.899879002000006,9.17235462736,1.9641881280000004,1667.6672836065572,498.8837,641.41
2019-11-30,90.0,26.099999999999998,10.215610675200002,69.514051686,17.307315546551997,8.686052500160002,20.485948314,8.792684453448,1.52955817504,1716.7477754098359,515.5437000000001,658.07
2019-12-31,94.0,28.799999999999997,14.186464678400002,71.652778778,18.572277231711993,12.165702843840002,22.347221222,10.227722768288002,2.0207618345600005,1561.2780147540984,537.0351,674.73
2020-01-31,88.0,25.2,11.517989011200001,68.153119996,16.243857956999996,9.925024459840001,19.846880004,8.956142043000002,1.5929645513600001,1568.244055737705,516.6266,666.4
2020-02-29,66.0,19.2,6.859848508800001,50.946994313999994,12.60546552496,5.93294901696,15.053005686000002,6.594534475040001,0.9268994918400001,1452.6309393442623,523.0407,641.41
2020-03-31,72.0,19.8,6.3252755104,57.133508664,12.977674313776,5.60719463808,14.866491336000003,6.822325686224002,0.7180808723200001,1617.0231459016393,569.5221,683.0600000000001
2020-04-30,73.0,21.0,7.182226844800001,56.815053092,13.679839754631999,6.30029196384,16.184946908,7.320160245368,0.8819348809600001,1611.6881786885247,528.7051,666.4
2020-05-31,77.0,20.099999999999998,6.8852755104000005,59.725115343999995,13.165121299855997,6.002494818880001,17.274884656000005,6.934878700144001,0.88278069152,1569.751244262295,529.5381,691.39
2020-06-30,78.0,21.0,7.903416012800001,60.388675128,13.712272795175998,6.842964943360001,17.611324871999997,7.287727204824002,1.0604510694400002,1610.3516360655735,537.6182,716.38
2020-07-31,76.0,20.099999999999998,7.029513344000001,58.571530924,13.086982959911996,6.0871253990400005,17.428469076000003,7.013017040088001,0.9423879449600002,1552.242367213115,509.1296000000001,683.0600000000001
2020-08-31,72.0,20.099999999999998,7.029513344000001,56.20522327,12.807273995479996,6.14678709344,15.794776730000004,7.292726004520001,0.88272625056,1471.4179147540983,511.7952,666.4
2020-09-30,73.0,20.4,7.194940345600001,56.981846206,13.281127458983997,6.345933025600001,16.018153794000003,7.118872541016001,0.8490073200000001,1575.8787606557376,534.1196,708.05
2020-10-31,74.0,20.099999999999998,6.3337511776,58.60518428,13.167819120527998,5.57897303712,15.39481572,6.932180879472001,0.7547781404800002,1627.7130475409836,487.8881,649.74
2020-11-30,74.0,20.099999999999998,5.8967998432,57.804871112,12.706371348711995,5.13171468992,16.195128888000003,7.393628651288003,0.7650851532800002,1748.043262295082,522.2909999999999,691.39
2020-12-31,76.0,21.3,8.463416012800002,59.471194042,13.46212862372,7.347044638080002,16.528805958,7.837871376280001,1.1163713747200001,1592.7748262295083,492.4696,666.4
2021-01-31,75.0,21.0,8.331891680000002,58.856268541999995,13.734412377752,7.331903882240002,16.143731458,7.265587622248001,0.99998779776,1606.6664147540985,524.7067,691.39
2021-02-28,73.0,18.3,7.627653846400001,57.115752971999996,11.562804419959999,6.7337856387200015,15.884247028,6.737195580040002,0.8938682076800001,1592.9928852459018,506.46400000000006,699.72
2021-03-31,72.0,18.0,8.480367347200001,55.255048607999996,11.379562119895999,7.5266426211200015,16.744951392000004,6.620437880104001,0.9537247260800001,1632.7480688524588,508.62980000000005,716.38
2021-04-30,72.0,18.0,7.776129513600001,54.618673599999994,10.995279710592,6.78373798592,17.381326400000003,7.0047202894080005,0.9923915276800002,1718.7222934426227,572.8541,783.02
2021-05-31,68.0,18.0,7.330702512,50.473994456,11.147604743391998,6.3854751856,17.526005544,6.852395256608001,0.9452273264000001,1717.5989147540984,530.9542,758.03
2021-06-30,72.0,19.2,6.910702512,54.396449763999996,12.105653141047998,5.96274402752,17.603550236,7.094346858952001,0.9479584844800003,1843.637049180328,574.7700000000001,816.34
2021-07-31,73.0,18.9,7.0634160128,56.148004734,11.993495789855997,6.128417879360001,16.851995266000003,6.906504210144002,0.9349981334400002,1691.8028114754097,561.8585,791.35
2021-08-31,65.0,18.0,6.914940345600001,49.819314076,11.476374469736,6.0453250368,15.180685924,6.523625530264001,0.8696153088,1614.408775409836,501.3827,716.38
2021-09-30,71.0,18.9,6.639178179200001,55.178634914,12.002180422535996,5.849850444480001,15.821365086000002,6.897819577464002,0.7893277347200001,1660.0956475409837,561.0255,766.36
2021-10-31,76.0,19.2,6.9318916800000006,58.582156192,11.8589054482,6.14752630464,17.417843808,7.3410945517999995,0.7843653753600002,1853.0463278688521,548.114,741.37
2021-11-30,70.0,18.9,6.350702512,53.68054178599999,11.734970801239998,5.60408733248,16.319458214000004,7.165029198760001,0.7466151795200002,1913.755886885246,532.5369,733.04
2021-12-31,81.0,21.9,11.343783360000002,63.55679876,13.453086699527995,10.145444095360002,17.44320124,8.446913300472003,1.1983392646400002,1771.3223918032786,487.8881,649.74
2022-01-31,73.0,20.7,9.2098806912,56.670821476,13.179324181063997,8.24922099904,16.329178524000003,7.5206758189360015,0.96065969216,1820.8972344262297,591.3467,758.03
2022-02-28,79.0,21.3,8.505642857600002,61.930909798,13.801604617551998,7.648797905280001,17.069090202,7.498395382448002,0.8568449523200001,1681.6941459016393,563.6911,749.7
2022-03-31,76.0,20.7,8.4844536896,59.784295294,13.517201113303997,7.67056561824,16.215704706,7.182798886696001,0.8138880713600002,1657.6112704918035,626.8325,808.01
2022-04-30,68.0,19.2,7.899026688,52.954546371999996,12.687203693183998,7.11986108288,15.045453628,6.512796306816002,0.7791656051200001,1652.1457344262294,637.5782,816.34
2022-05-31,68.0,18.599999999999998,6.914788854400001,52.856680678,11.514015755455997,6.121439732800001,15.143319322000002,7.085984244544001,0.7933491216000002,1706.4216491803277,636.2454,824.67
2022-06-30,70.0,19.5,7.466313187200001,53.903969118,12.381482679087998,6.61275038816,16.096030882,7.118517320912001,0.8535627990400002,1900.2699606557378,620.4184,833.0
2022-07-31,66.0,18.9,7.5002158560000005,50.99347681,12.285923871519998,6.71918433088,15.006523190000003,6.614076128480001,0.7810315251200001,1755.4568819672131,545.9482,724.71
2022-08-31,65.0,18.0,7.037837520000001,51.73207583,11.670367454295999,6.351797567360001,13.26792417,6.329632545704,0.6860399526400001,1604.2176508196721,586.5153,758.03
2022-09-30,63.0,18.599999999999998,6.774788854400001,48.958126637999996,12.095179150607997,6.076022449280001,14.041873362,6.504820849392002,0.6987664051200001,1667.5243213114752,577.1024,741.37
2022-10-31,68.0,20.099999999999998,6.4481726848,53.183850471999996,13.140101937007998,5.8067030851200006,14.816149528000002,6.959898062992001,0.6414695996800001,1769.2650901639342,576.0195,733.04
2022-11-30,67.0,20.4,6.261556515200001,51.400660116,13.555406905743999,5.63603822656,15.599339884000003,6.844593094256,0.62551828864,1919.077763934426,585.4324,749.7
2022-12-31,66.0,19.8,7.576648352000001,50.920068631999996,12.480386954295998,6.781100298560001,15.079931368,7.319613045704003,0.7955480534400001,1699.4136901639345,589.1809000000001,741.37
2023-01-31,63.0,20.099999999999998,8.1493618528,49.114460488,13.279243604015997,7.35106727488,13.885539512000003,6.8207563959840005,0.7982945779200001,1727.0763639344264,581.9338,741.37
2023-02-28,62.0,18.599999999999998,8.204453689600001,48.77642997,11.911513586543997,7.463176248640001,13.22357003,6.688486413456001,0.74127744096,1621.844826229508,600.7596000000001,774.69
2023-03-31,60.0,18.0,7.983934851200001,46.528398937999995,11.531309023216,7.192425416960001,13.471601062000001,6.468690976784001,0.79150943424,1703.1327704918033,613.921,783.02
2023-04-30,55.0,17.099999999999998,6.846983516800001,42.047973156,11.157253096935996,6.1133127731200005,12.952026844000002,5.942746903064001,0.7336707436800001,1615.2122409836063,619.8353000000001,791.35
2023-05-31,60.0,17.4,6.9869835168000005,46.22205772,11.086460129615997,6.230305540480001,13.77794228,6.313539870384001,0.75667797632,1752.3886737704916,615.8369,816.34
2023-06-30,57.0,17.7,6.558507849600001,42.803798656,10.949945411392,5.79533142272,14.196201344,6.750054588608,0.7631764268800001,1803.1858491803278,596.7612000000001,799.6800000000001
2023-07-31,56.0,17.7,6.4227456832000005,43.572444476,11.5205370098,5.7001255763200005,12.427555524000002,6.179462990199999,0.7226201068800001,1609.3371967213116,597.261,766.36
2023-08-31,53.0,17.099999999999998,6.855459184000001,40.859567904,11.066025751343997,6.161044543360001,12.140432096,6.033974248656,0.69441464064,1548.5451786885246,571.1881,733.04
2023-09-30,54.0,17.4,6.3124105184,42.574875567999996,11.058093543407997,5.66043974048,11.425124432,6.341906456592001,0.6519707779200001,1536.2090999999998,597.5109,749.7
2023-10-31,59.0,18.9,6.291221350400001,46.063092278,12.524679875167998,5.67898182656,12.936907721999999,6.375320124832001,0.6122395238400001,1747.4022655737704,581.9338,741.37
2023-11-30,60.0,18.9,5.693080848000001,46.71101419199999,12.106621829991997,5.095527212160001,13.288985808000003,6.793378170008,0.59755363584,1838.827675409836,565.2738,724.71
2023-12-31,66.0,21.599999999999998,11.1741185248,50.178010018,13.724895917751997,9.63552721152,15.821989982,7.875104082248002,1.5385913132800004,1598.5018983606556,569.2722000000001,699.72
2024-01-31,58.0,18.599999999999998,8.01783752,45.281540746,11.989003530799996,7.2202714192,12.718459254000003,6.610996469200002,0.7975661008000002,1486.9170180327867,588.3479,716.38
2024-02-29,57.0,18.3,7.1820753536,44.698860428,11.827602361623999,6.50673985472,12.301139572,6.472397638376001,0.6753354988800001,1516.4987213114753,563.108,708.05
2024-03-31,50.0,16.5,7.1524105184,38.610969706,10.962122928767998,6.54071068448,11.389030294000001,5.537877071232002,0.61169983392,1388.5472327868852,581.1008,716.38
2024-04-30,50.0,15.6,6.5754591840000005,39.08304547,10.052073249935997,5.983252726080001,10.916954530000002,5.5479267500640015,0.59220645792,1456.5710918032787,617.9194,758.03
